id,Дата,UserID,Продукт,Количество,Цена
1815,2020-08-28,63,Микроволновая печь,20,43469
1816,2006-10-07,14,Беспроводные наушники,12,14130
1817,2007-09-25,245,Холодильник,6,11454
1818,2020-12-14,176,Парогенератор,4,652
1819,2021-10-11,201,Планшет,5,16087
1820,2009-07-22,117,Электрочайник,12,5800
1821,2011-11-09,109,Внешний жесткий диск,13,37315
1822,2015-10-23,289,Внешний жесткий диск,6,14035
1823,2017-04-12,184,Стиральная машина,1,4842
1824,2016-07-17,114,Планшет,16,39687
1825,2008-01-20,130,Портативная колонка,12,49869
1826,2005-12-25,258,Цифровая камера,3,42493
1827,2014-06-28,56,Соковыжималка,16,25760
1828,2024-06-06,264,Парогенератор,13,46483
1829,2006-01-13,216,Соковыжималка,17,12086
1830,2008-01-07,266,Соковыжималка,4,23704
1831,2013-04-14,6,Электрическая зубная щетка,2,9617
1832,2022-04-17,122,Электрическая зубная щетка,20,13703
1833,2006-11-22,123,Холодильник,2,39459
1834,2022-07-11,137,Парогенератор,4,5204
1835,2005-12-29,98,Соковыжималка,2,14815
1836,2018-08-28,35,Холодильник,8,30060
1837,2022-06-16,50,Планшет,2,13208
1838,2022-09-03,41,Внешний жесткий диск,19,43964
1839,2023-08-23,3,Холодильник,14,45328
1840,2018-02-03,197,Фитнес-браслет,12,40007
1841,2012-05-03,176,Смартфон,1,49238
1842,2018-02-22,253,Смартфон,5,38143
1843,2009-07-30,94,Электрочайник,14,48270
1844,2016-03-19,296,Микроволновая печь,7,30128
1845,2022-12-10,45,Робот-пылесос,18,39320
1846,2011-10-16,261,Сенсорная лампа,6,34176
1847,2007-05-26,283,Беспроводные наушники,6,38650
1848,2021-01-17,221,Электрочайник,13,26953
1849,2006-02-23,202,Электрочайник,13,37208
1850,2024-08-15,86,Смартфон,2,31285
1851,2022-04-17,43,Парогенератор,16,32447
1852,2017-03-09,248,Фитнес-браслет,13,17036
1853,2010-09-22,175,Робот-пылесос,13,4176
1854,2024-08-19,149,Парогенератор,8,6451
1855,2007-03-19,240,Электрочайник,10,24396
1856,2006-04-04,248,Парогенератор,5,7757
1857,2011-10-02,158,Портативная колонка,10,1898
1858,2021-04-18,99,Электрочайник,9,47985
1859,2017-11-18,277,Микроволновая печь,8,29751
1860,2018-02-10,221,Внешний жесткий диск,19,11198
1861,2014-10-04,111,Электрическая зубная щетка,5,24415
1862,2018-01-18,239,Умные часы,5,2880
1863,2005-04-09,180,Микроволновая печь,16,20794
1864,2016-12-14,28,Электрочайник,6,40347
1865,2007-06-06,77,Робот-пылесос,12,44310
1866,2022-09-02,160,Игровая консоль,9,46006
1867,2011-10-08,63,Робот-пылесос,13,1422
1868,2006-06-01,300,Микроволновая печь,10,16130
1869,2018-12-09,54,Стиральная машина,11,19254
1870,2013-09-26,175,Микроволновая печь,18,23226
1871,2023-10-03,291,Портативная колонка,19,9818
1872,2024-03-15,209,Робот-пылесос,10,36427
1873,2010-12-01,52,Соковыжималка,7,37237
1874,2022-11-19,201,Сенсорная лампа,12,39332
1875,2008-04-05,85,Внешний жесткий диск,15,36572
1876,2007-12-29,116,Игровая консоль,6,44103
1877,2010-12-29,31,Сенсорная лампа,4,11791
1878,2009-03-19,202,Микроволновая печь,20,44097
1879,2012-08-26,291,Соковыжималка,19,4587
1880,2017-07-01,159,Холодильник,16,31508
1881,2007-11-17,164,Соковыжималка,19,16461
1882,2019-10-10,225,Электрическая зубная щетка,13,3410
1883,2020-01-01,24,Парогенератор,3,35259
1884,2009-11-05,109,Электрочайник,20,1211
1885,2015-02-03,146,Фитнес-браслет,8,33588
1886,2017-01-20,113,Сенсорная лампа,17,29402
1887,2011-02-09,199,Цифровая камера,14,27780
1888,2014-10-02,33,Ноутбук,3,19452
1889,2016-04-02,39,Умные часы,18,29467
1890,2013-07-17,43,Электрическая зубная щетка,12,7533
1891,2008-10-11,298,Внешний жесткий диск,13,8084
1892,2010-04-07,113,Электрочайник,9,23669
1893,2023-01-13,203,Стиральная машина,8,27909
1894,2021-08-13,301,Соковыжималка,11,21206
1895,2015-10-16,61,Электрочайник,13,38611
1896,2020-04-14,139,Электрическая зубная щетка,1,46236
1897,2020-10-08,55,Смартфон,3,36167
1898,2021-09-23,74,Беспроводные наушники,14,21140
1899,2014-03-10,268,Внешний жесткий диск,15,47488
1900,2015-09-26,7,Электрочайник,18,49273
1901,2010-04-04,29,Ноутбук,9,45061
1902,2017-09-16,225,Цифровая камера,1,29182
1903,2006-06-27,26,Электрическая зубная щетка,9,29325
1904,2010-12-12,52,Портативная колонка,18,16167
1905,2007-01-29,161,Беспроводные наушники,11,12945
1906,2016-10-14,158,Электрочайник,14,45684
1907,2024-05-26,173,Игровая консоль,10,45273
1908,2005-10-15,38,Парогенератор,9,7826
1909,2017-04-24,133,Фитнес-браслет,11,8697
1910,2012-10-31,188,Электрочайник,14,47598
1911,2022-12-24,89,Планшет,9,12187
1912,2017-11-19,117,Игровая консоль,5,2965
1913,2018-06-03,163,Микроволновая печь,1,24363
1914,2006-10-15,134,Цифровая камера,14,26242
1915,2008-03-25,87,Планшет,7,32412
1916,2020-02-08,206,Планшет,9,25835
1917,2012-04-01,173,Портативная колонка,15,32276
1918,2005-05-15,231,Соковыжималка,3,3461
1919,2023-02-15,191,Парогенератор,12,43181
1920,2015-09-19,117,Холодильник,3,12361
1921,2005-04-12,247,Планшет,9,34478
1922,2023-07-02,29,Микроволновая печь,18,35475
1923,2014-01-17,239,Ноутбук,17,32340
1924,2017-07-14,207,Игровая консоль,18,13652
1925,2007-08-06,146,Портативная колонка,1,28102
1926,2013-12-23,225,Смартфон,15,49551
1927,2021-07-21,30,Соковыжималка,7,3015
1928,2005-12-12,53,Соковыжималка,19,38484
1929,2020-12-31,179,Умные часы,4,35584
1930,2015-01-16,149,Умные часы,9,774
1931,2019-08-24,64,Игровая консоль,12,30987
1932,2006-08-26,122,Микроволновая печь,11,8154
1933,2012-01-28,225,Микроволновая печь,14,25854
1934,2008-07-29,180,Умные часы,9,19278
1935,2008-02-09,128,Внешний жесткий диск,7,47849
1936,2018-09-29,67,Электрическая зубная щетка,7,9819
1937,2016-02-09,103,Игровая консоль,17,21448
1938,2015-07-07,220,Планшет,2,48709
1939,2022-03-14,262,Цифровая камера,20,15994
1940,2019-10-27,247,Холодильник,7,34659
1941,2011-05-18,106,Цифровая камера,4,10724
1942,2020-02-07,192,Смартфон,11,30644
1943,2020-02-21,22,Стиральная машина,20,44090
1944,2012-11-25,272,Соковыжималка,19,1397
1945,2015-08-26,246,Соковыжималка,6,48563
1946,2016-12-24,295,Игровая консоль,1,9524
1947,2010-01-01,290,Фитнес-браслет,19,24439
1948,2012-10-11,90,Смартфон,13,9695
1949,2009-12-22,63,Робот-пылесос,10,5134
1950,2006-08-17,205,Сенсорная лампа,8,28266
1951,2020-10-11,296,Ноутбук,19,48012
1952,2005-04-06,30,Стиральная машина,10,2002
1953,2022-06-25,73,Умные часы,19,40382
1954,2022-04-30,271,Фитнес-браслет,16,9893
1955,2023-03-03,114,Сенсорная лампа,13,40237
1956,2015-01-02,147,Холодильник,17,15520
1957,2006-07-07,134,Холодильник,18,46545
1958,2007-04-02,202,Стиральная машина,1,1746
1959,2014-02-26,87,Цифровая камера,7,12362
1960,2010-04-17,82,Внешний жесткий диск,4,10680
1961,2005-05-29,63,Цифровая камера,6,15094
1962,2011-12-06,237,Внешний жесткий диск,15,30698
1963,2017-03-20,257,Смартфон,14,34075
1964,2021-12-16,107,Парогенератор,18,49699
1965,2010-06-29,71,Микроволновая печь,12,9365
1966,2013-03-18,53,Электрическая зубная щетка,19,45071
1967,2017-08-28,6,Электрическая зубная щетка,10,22358
1968,2006-04-22,53,Смартфон,12,43098
1969,2015-10-17,34,Игровая консоль,4,49896
1970,2024-01-05,279,Холодильник,7,11152
1971,2013-10-26,14,Портативная колонка,17,34837
1972,2018-01-08,200,Стиральная машина,8,36035
1973,2013-05-14,229,Электрочайник,6,42352
1974,2017-05-22,110,Внешний жесткий диск,14,21030
1975,2016-10-24,227,Портативная колонка,2,37568
1976,2015-01-06,267,Сенсорная лампа,4,39566
1977,2014-09-30,56,Планшет,6,8814
1978,2019-12-03,242,Внешний жесткий диск,4,41399
1979,2019-06-07,190,Электрочайник,10,19801
1980,2021-02-13,81,Портативная колонка,5,12095
1981,2010-12-27,109,Робот-пылесос,11,42596
1982,2019-02-24,188,Цифровая камера,6,49890
1983,2020-02-06,33,Парогенератор,4,10617
1984,2020-12-28,169,Беспроводные наушники,16,2770
1985,2009-04-20,128,Сенсорная лампа,17,15064
1986,2007-10-21,201,Игровая консоль,20,16719
1987,2008-10-14,180,Ноутбук,13,36268
1988,2016-09-04,83,Ноутбук,6,25152
1989,2015-02-12,88,Соковыжималка,16,25952
1990,2006-05-02,62,Умные часы,18,24810
1991,2023-05-06,258,Стиральная машина,20,18224
1992,2023-01-26,36,Цифровая камера,13,45670
1993,2015-03-07,39,Ноутбук,16,5199
1994,2009-07-18,74,Цифровая камера,4,49863
1995,2009-06-30,44,Игровая консоль,5,43988
1996,2009-02-03,199,Соковыжималка,7,11405
1997,2015-11-09,210,Микроволновая печь,8,22991
1998,2011-08-19,35,Стиральная машина,3,21818
1999,2012-09-27,301,Беспроводные наушники,10,47480
2000,2005-11-07,27,Смартфон,14,30882
2001,2013-09-07,173,Робот-пылесос,16,37221
2002,2005-05-18,107,Внешний жесткий диск,2,24531
2003,2023-08-24,68,Холодильник,16,23604
2004,2013-05-08,253,Цифровая камера,7,28272
2005,2017-06-19,157,Робот-пылесос,16,16477
2006,2024-07-27,106,Игровая консоль,16,12333
2007,2024-04-19,53,Игровая консоль,4,1704
2008,2012-11-24,40,Игровая консоль,9,10427
2009,2013-11-01,36,Робот-пылесос,14,24764
2010,2021-07-11,253,Планшет,7,7079
2011,2010-02-27,115,Фитнес-браслет,1,33858
2012,2020-01-14,14,Цифровая камера,20,15177
2013,2005-10-16,132,Электрочайник,14,47190
2014,2021-05-09,50,Электрическая зубная щетка,9,41665
2015,2014-08-06,291,Планшет,13,12727
2016,2005-08-17,117,Портативная колонка,2,34285
2017,2009-04-25,148,Ноутбук,7,45325
2018,2008-11-17,24,Беспроводные наушники,15,4982
2019,2008-03-05,244,Микроволновая печь,3,18359
2020,2014-07-16,147,Внешний жесткий диск,2,23261
2021,2006-01-26,140,Игровая консоль,2,18384
2022,2021-01-04,211,Сенсорная лампа,1,33583
2023,2005-02-11,194,Внешний жесткий диск,8,14266
2024,2016-09-10,136,Внешний жесткий диск,17,45340
2025,2013-08-19,93,Стиральная машина,5,39556
2026,2011-10-01,80,Соковыжималка,1,46119
2027,2008-12-19,193,Сенсорная лампа,14,24235
2028,2009-06-15,11,Цифровая камера,9,24685
2029,2014-08-19,252,Сенсорная лампа,14,10417
2030,2009-12-23,204,Внешний жесткий диск,3,41481
2031,2011-08-11,221,Сенсорная лампа,12,47165
2032,2010-02-05,65,Беспроводные наушники,18,37191
2033,2008-05-09,170,Электрочайник,7,40147
2034,2024-04-21,10,Сенсорная лампа,12,6026
2035,2015-11-19,31,Микроволновая печь,18,17702
2036,2006-04-03,67,Умные часы,12,36417
2037,2013-03-01,2,Ноутбук,6,47150
2038,2016-05-25,265,Портативная колонка,14,28843
2039,2015-12-07,271,Холодильник,16,36437
2040,2005-01-17,125,Робот-пылесос,19,22255
2041,2013-07-27,17,Робот-пылесос,13,48969
2042,2023-07-19,266,Игровая консоль,11,11926
2043,2014-05-14,279,Парогенератор,3,5492
2044,2011-10-17,186,Микроволновая печь,10,47394
2045,2023-12-25,15,Парогенератор,2,47342
2046,2008-06-26,296,Планшет,1,19036
2047,2009-12-21,228,Робот-пылесос,18,38615
2048,2020-11-17,274,Фитнес-браслет,9,5357
